,영업상태코드,소재지면적,도로명주소,사업장명,업태구분명,좌표정보(X),좌표정보(Y),lon,lat,도시
820,1,1195.92,서울특별시 강동구 천호대로177길 47 (길동),길동모텔,여관업,212116.778952274,448280.054558767,127.13499232270394,37.53669269242989,서울특별시
821,1,109.72,서울특별시 중구 퇴계로42길 3-6 (필동2가),동산여관,여관업,199671.520718793,451016.722793441,126.99418014499548,37.56142847589419,서울특별시
822,1,33362.04,서울특별시 중구 통일로 78 (순화동),프레이저 플레이스 센트럴 서울,관광호텔,197268.885433824,451148.620978965,126.96698626273808,37.56261270829212,서울특별시
823,1,12062.82,서울특별시 중구 세종대로 58 (남대문로4가 2층~15층),프레이저플레이스남대문서울(Fraser Place Namdaemun-Seoul),관광호텔,197847.754499522,451011.231861517,126.97353850655092,37.56137642129801,서울특별시
824,1,1119.71,서울특별시 중구 남대문로9길 6 (다동),스몰 하우스 빅도어,여관업,198336.889115111,451629.55619935,126.97907314425275,37.5669485011472,서울특별시
825,1,577.0,서울특별시 중구 소공로3길 42 (회현동1가),힐하우스 호텔,일반호텔,198336.733464827,450504.104227593,126.97907403263838,37.556808300266155,서울특별시
826,1,69.3,서울특별시 중구 다산로42길 29 (신당동),재화여관,여관업,201517.623066041,451375.97727103,127.01507531605556,37.56466425772015,서울특별시
827,1,233.15,서울특별시 중구 세종대로16길 3 (태평로2가),알프스모텔,여관업,197918.925008164,451249.164058279,126.97434332848604,37.56352033280563,서울특별시
828,1,93.0,서울특별시 중구 다산로42나길 53-1 (신당동),S(에스)모텔,여관업,201481.773150246,451082.312562829,127.01466897658894,37.56201842685785,서울특별시
829,1,769.26,서울특별시 중구 퇴계로37길 22 (충무로4가),CF,여관업,199374.944539893,451101.622611355,126.99082337211613,37.562193239958106,서울특별시
830,1,57.26,서울특별시 중구 퇴계로 325-4 (광희동2가),동대문인모텔(Dongdaemun Inn),여관업,200640.76344505,451364.211593727,127.00515045063963,37.56455921566331,서울특별시
831,1,138.6,서울특별시 중구 퇴계로 343-12 (을지로7가),백금여관,여관업,200817.257902641,451412.527579656,127.0071481741997,37.56499441003155,서울특별시
832,1,12388.79,서울특별시 중구 명동8길 27 7층~22층 (명동2가),솔라리아 니시테츠 호텔 서울 명동,관광호텔,198619.38819773,451135.740279961,126.98227171919721,37.56249976149007,서울특별시
833,1,24504.67,서울특별시 중구 을지로 238 (을지로6가),노보텔 앰배서더 서울 동대문 호텔,관광호텔,200314.646974736,451554.066925226,127.00145932641341,37.56626993695166,서울특별시
834,1,19995.98,서울특별시 중구 을지로 238 (을지로6가),노보텔 앰배서더 서울 동대문 레지던스,숙박업(생활),200314.646974736,451554.066925226,127.00145932641341,37.56626993695166,서울특별시
835,1,330.0,서울특별시 중구 삼일대로4길 9 (충무로2가),명동 타임 호스텔(Myeong Dong Time Hostel),여관업,199023.967503662,451105.474557896,126.98685091604939,37.562227616168656,서울특별시
836,1,396.0,서울특별시 중구 충무로2길 27 (충무로4가),충무모텔,여관업,199463.534841161,451139.160588222,126.99182602975885,37.56253151508402,서울특별시
837,1,196.94,서울특별시 중구 마장로18길 38 (황학동),대림,여관업,201959.495784099,451546.265336951,127.02007715281627,37.56619773123853,서울특별시
838,1,641.39,서울특별시 중구 남대문로1길 6 456층 (북창동),24게스트하우스 명동에비뉴,여관업,197960.987618124,451009.710791871,126.97482009910391,37.56136298199516,서울특별시
839,1,264.6,서울특별시 중구 장충단로 229-9 (광희동1가 2~5층),올리브호스텔 동대문점,일반호텔,200538.203267895,451456.417076934,127.00398967033051,37.5653900351277,서울특별시
840,1,444.72,서울특별시 중구 충무로9길 41 (을지로3가 2~5층),써니게스트하우스 서울시티,숙박업 기타,199055.029595126,451604.68137482,126.98720179823789,37.56672544835108,서울특별시
841,1,313.28,서울특별시 중구 퇴계로 329 (광희동2가 3~6층),동대문파크 호스텔(Dongdaemunpark hostel),관광호텔,200647.159357664,451357.621131056,127.00522283832065,37.56449983230938,서울특별시
842,1,1224.0,서울특별시 중구 을지로38길 20 (을지로5가),뉴천지호텔,일반호텔,200225.983119633,451511.262755282,127.00045574140864,37.5658842960578,서울특별시
843,1,6366.79,서울특별시 중구 동호로 359 2~20층 (을지로5가),트레블로지 동대문 호텔,관광호텔,200096.930688028,451569.92963808,126.99899502247389,37.566412891549994,서울특별시
844,1,5185.47,서울특별시 중구 명동10길 51 (충무로2가),나인트리호텔 명동,관광호텔,198695.658587016,451034.509517585,126.98313515994047,37.56158779970009,서울특별시
845,1,245.95,서울특별시 중구 퇴계로74길 25 (무학동),탑모텔,여관업,201219.173877564,451303.699905245,127.01169716418143,37.56401346894671,서울특별시
846,1,430.0,서울특별시 중구 마른내로 53 (인현동1가 삼복빌딩 4층~7층),케이팝레지던스 충무로점,여관업,199396.183391582,451351.585732524,126.99106353134076,37.56444539586641,서울특별시
847,1,262.32,서울특별시 중구 퇴계로83길 16 (황학동2~4층),송림장여관,여관업,201579.833455985,451568.996219201,127.01577985158394,37.56640323634702,서울특별시
848,1,4041.31,서울특별시 중구 세종대로16길 22 지상2층~11층 (북창동),트레블로지 명동 시티홀 호텔,관광호텔,197996.303190059,451214.940443595,126.97521922708881,37.56321215871031,서울특별시
849,1,11053.0,서울특별시 중구 마른내로 71 (인현동2가외2),호텔 피제이 명동,관광호텔,199550.506270874,451392.219693582,126.99281022249215,37.56481160230311,서울특별시
850,1,854.49,서울특별시 중구 퇴계로56길 51 (장충동2가),CF 모텔,여관업,200435.423983612,451035.466162574,127.00282612476333,37.5615973608024,서울특별시
851,1,206.05,서울특별시 중구 퇴계로56가길 7 (장충동2가),신도여관,여관업,200388.039623952,451045.300644316,127.00228982468893,37.561685986278306,서울특별시
852,1,340.22,서울특별시 중구 동호로 345 4층~6층 (오장동),케이게스트하우스(K-guesthouse) 동대문,여관업,200113.265715912,451434.057747582,126.99917990802831,37.565188700528424,서울특별시
853,1,484.97,서울특별시 중구 퇴계로20길 32-10 (남산동2가),호텔 룩홈(Look Home),숙박업 기타,198676.510359648,450673.848023552,126.98291911920954,37.558338248861645,서울특별시
854,1,212.66,서울특별시 중구 퇴계로4길 9 (남창동),황금장여관,여관업,197965.510161953,450592.521942035,126.97487247918839,37.55760416444421,서울특별시
855,1,1729.22,서울특별시 중구 퇴계로 211-5 6~10층 (충무로4가),스테이락 호텔,일반호텔,199498.592032161,451071.934979681,126.99222286993633,37.56192584181376,서울특별시
856,1,540.08,서울특별시 중구 명동7길 21 명동아르누보센텀 405호 408~414호 (을지로2가),칼리스타,일반호텔,198505.140766586,451381.113105659,126.98097810987493,37.5647103572842,서울특별시
857,1,4250.0,서울특별시 중구 명동길 61 (명동1가),서울로얄호텔,관광호텔,198662.073220851,451337.206272624,126.98275445639997,37.564315013805206,서울특별시
858,1,7111.91,서울특별시 중구 명동9길 22 (을지로2가),호텔 스카이파크 Ⅱ,관광호텔,198609.654267051,451404.404906149,126.9821610147933,37.564920384698866,서울특별시
859,1,317.0,서울특별시 중구 수표로 68 (수표동),레몬 게스트 하우스,여관업,199030.806204431,451659.586958777,126.98692753753636,37.567220114462316,서울특별시
860,1,419.75,서울특별시 중구 남대문로1길 26-10 (북창동 5층),스타 게스트 원룸텔,여관업,197986.895692742,451089.662576161,126.97511310385896,37.562083397689435,서울특별시
861,1,75.0,서울특별시 중구 퇴계로8길 2-1 (회현동1가),명동 킹콩호텔(KingKong Hotel),여관업,198152.671298341,450753.48481139,126.97699026888378,37.55905483050696,서울특별시
862,1,747.0,서울특별시 중구 명동8가길 31 (충무로2가 4층~8층),더스테이호텔,여관업,198764.134727145,451069.853807055,126.9839101220177,37.56190634709388,서울특별시
863,1,106.42,서울특별시 중구 을지로15길 6-15 (을지로3가),서울맘 게스트하우스,여관업,199404.261359276,451622.378637491,126.9911547189386,37.566885215039356,서울특별시
864,1,743.6,서울특별시 중구 퇴계로 245 2~5층 (충무로5가 광암라이피아),명동멀린호텔,여관업,199847.366452758,451150.410900886,126.99617035348803,37.56263304953486,서울특별시
865,1,1191.64,서울특별시 중구 명동8가길 27 (충무로2가 선샤인빌딩 7층 8층),명동 선샤인 게스트하우스,일반호텔,198737.553769773,451081.894647871,126.98360925111933,37.562014795884345,서울특별시
867,1,7224.48,서울특별시 중구 마른내로12길 7-4 (충무로5가 현대프레스타워 5~15층),현대 서비스드 레지던스,숙박업(생활),199995.946197698,451285.600689181,126.99785201548522,37.563851117736654,서울특별시
868,1,19058.0,서울특별시 중구 남대문로 9 4~20층 (남대문로4가),코트야드 메리어트 서울남대문,관광호텔,197891.564897442,450990.593465563,126.97403441984726,37.56119057589254,서울특별시
869,1,744.0,서울특별시 중구 다산로 255-1 (흥인동),레인보우호텔,여관업,201335.506427517,451517.007526308,127.01301424822091,37.56593519352102,서울특별시
870,1,18598.8,서울특별시 중구 남대문로5길 15 (북창동),소테츠호텔즈 더 스프라지르 서울 명동,관광호텔,198055.230826735,451060.503769227,126.97588661757892,37.561820831501976,서울특별시
871,1,2329.08,서울특별시 중구 남대문로5길 17-5 (북창동 지1층~7층),크리에이터타운 소공,관광호텔,198047.674063427,451117.674050616,126.97580093142386,37.56233591302315,서울특별시
872,1,11248.13,서울특별시 중구 을지로 164 (을지로4가지상2층일부 지상5층~19층),국도관광개발 주식회사 호텔국도,관광호텔,199603.040706779,451543.643423302,126.99340474664665,37.56617594077799,서울특별시
874,1,1101.58,서울특별시 서대문구 연세로2길 98 (대현동),타임모텔,여관업,194807.0991206,450526.660366465,126.93912742696746,37.556998156533965,서울특별시
875,1,4303.56,서울특별시 중구 세종대로16길 26 호텔 토마스 명동 (북창동),호텔 토마스 명동,관광호텔,198018.679926506,451207.729791045,126.9754725164277,37.56314724146811,서울특별시
876,1,409.41,서울특별시 중구 퇴계로 343-1 1층2층3층4층 (광희동2가),96번지,관광호텔,200792.068633415,451392.78961175,127.00686304515942,37.56481659338568,서울특별시
877,1,14580.64,서울특별시 중구 퇴계로 67 AK타워 B동 9층-24층 (회현동1가),(주)조선호텔앤리조트 레스케이프,관광호텔,198107.305503203,450816.418965098,126.97647666057085,37.55962176545821,서울특별시
878,1,417.19,서울특별시 중구 마장로 3 (신당동 18층),동대문맥스타일 하우스,일반호텔,200863.594130764,451837.481623546,127.00767310239297,37.568823157933096,서울특별시
879,1,165.9,서울특별시 중구 장충단로 225 (광희동1가 광성빌딩  3층),카림게스트하우스,일반호텔,200547.63972536,451402.892476741,127.0040964439602,37.56490777960817,서울특별시
880,1,5163.73,서울특별시 중구 수표로 16 (충무로3가),스타즈호텔 명동2호점,관광호텔,199114.933047561,451143.358208599,126.98788043949264,37.56256904195705,서울특별시
881,1,272.2,서울특별시 중구 퇴계로 159-8 (충무로2가),탕파스호스텔,숙박업 기타,199037.916477276,451051.291993868,126.98700887009049,37.56173945275598,서울특별시
882,1,1168.0,서울특별시 중구 퇴계로8길 25 (회현동1가),뉴코리아호텔,일반호텔,198144.214534057,450651.687806353,126.9768948233912,37.55813763241822,서울특별시
883,1,20574.41,서울특별시 중구 퇴계로 52 4~18층 (회현동1가),티마크그랜드호텔명동,관광호텔,198043.635511275,450686.849956646,126.97575640844475,37.55845422477253,서울특별시
884,1,484.82,서울특별시 중구 명동8가길 7 (충무로2가 4~5층),필스테이 명동스테이션(명동역점),일반호텔,198640.659565485,451053.379935307,126.98251263495138,37.56175773681231,서울특별시
885,1,650.91,서울특별시 중구 퇴계로4길 69 (회현동1가),서울씨티호텔(SEOUL CITY HOTEL),여관업,198243.876230456,450663.706298951,126.97802272972764,37.55824612002441,서울특별시
886,1,335.14,서울특별시 중구 명동8가길 51 2~4층 (충무로2가),토모레지던스,여관업,198867.059916744,451076.969961212,126.9850750403454,37.56197060233904,서울특별시
887,1,5973.91,서울특별시 중구 남대문로 56 (명동2가 3층~20층),알로프트서울명동호텔,관광호텔,198333.33582458,451110.784887572,126.97903414878358,37.56227442322757,서울특별시
888,1,358.02,서울특별시 중구 청계천로 184 345층 (주교동),투유(2U)HOSTEL,숙박업 기타,199770.377675687,451814.600448477,126.99529870276554,37.56861730073583,서울특별시
889,1,280.77,서울특별시 중구 퇴계로10길 20-3 (회현동1가),미도호텔,여관업,198214.783837098,450689.354073285,126.97769340709164,37.558477145918,서울특별시
890,1,3146.0,서울특별시 중구 퇴계로14길 1 (회현동3가),(주)뉴오리엔탈관광호텔,관광호텔,198491.235028989,450895.855106921,126.98082175631029,37.56033821198104,서울특별시
